I0815 20:08:46.953212       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 20:08:46.953283       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 20:08:46.953314       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 20:08:46.953336       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 20:08:46.953375       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 20:08:46.953395       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 20:08:46.953676       1 orchestrator.go:120] Upcoming 0 nodes
W0815 20:08:46.953783       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 20:08:46.954020       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-777237550549402510" pod="rideshare/autoscaler-test-5857cd8659-x4lwb" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:08:46.954146       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-x4lwb can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-x4lwb: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-777237550549402510", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 20:08:46.954261       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-x4lwb can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:08:46.954297       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:08:46.954344       1 orchestrator.go:1074] No expansion options
I0815 20:08:46.954460       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 20:08:46.954979       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:08:46.955051       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:08:46.955324       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:08:46.955627       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 20:08:46.956092       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:08:46.956180       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 20:08:05.953115359 +0000 UTC m=+4492.380384688 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=true
I0815 20:08:56.970487       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 20:08:56.970531       1 metrics.go:635] Function loopWait took 10.000934335s to complete
I0815 20:08:56.970565       1 static_autoscaler.go:308] Starting main loop
I0815 20:08:56.970730       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 20:08:56.973826       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:08:56.974189       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:08:56.974789       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 20:08:56.975138       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:08:56.975309       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:08:56.975407       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: couldn't find a matching Node with passing predicates
I0815 20:08:56.975582       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 20:08:56.975686       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 20:08:56.975802       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 20:08:56.975900       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 20:08:56.976123       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 20:08:56.976212       1 filter_out_schedulable.go:85] No schedulable pods
I0815 20:08:56.976297       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 20:08:56.976380       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 20:08:56.976435       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 20:08:56.976456       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 20:08:56.976477       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 20:08:56.976527       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 20:08:56.976853       1 orchestrator.go:120] Upcoming 0 nodes
W0815 20:08:56.976960       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 20:08:56.977175       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-3718821681543806091" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:08:56.977325       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-3718821681543806091", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 20:08:56.977397       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:08:56.977462       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:08:56.977508       1 orchestrator.go:1074] No expansion options
I0815 20:08:56.977664       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 20:08:56.977809       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:08:56.977874       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:08:56.978164       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 20:08:56.979206       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:08:56.979438       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:08:56.979537       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 20:08:05.953115359 +0000 UTC m=+4492.380384688 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=true
I0815 20:09:01.839871       1 reflector.go:1093] "Watch close" reflector="pkg/mod/k8s.io/client-go@v0.36.2/tools/cache/reflector.go:343" type="*v1.ReplicaSet" totalItems=10
I0815 20:09:06.994573       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 20:09:06.994618       1 metrics.go:635] Function loopWait took 10.000224884s to complete
I0815 20:09:06.994676       1 static_autoscaler.go:308] Starting main loop
I0815 20:09:06.994855       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 20:09:06.997244       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:09:06.997504       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:09:06.997850       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 20:09:06.998112       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:06.998220       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:06.998318       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: couldn't find a matching Node with passing predicates
I0815 20:09:06.998462       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 20:09:06.998546       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 20:09:06.998633       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 20:09:06.998729       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 20:09:06.998779       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 20:09:06.998819       1 filter_out_schedulable.go:85] No schedulable pods
I0815 20:09:06.998864       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 20:09:06.998929       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 20:09:06.998953       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 20:09:06.998985       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 20:09:06.999020       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 20:09:06.999047       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 20:09:06.999266       1 orchestrator.go:120] Upcoming 0 nodes
W0815 20:09:06.999353       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 20:09:06.999536       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-5842991810363705815" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:06.999641       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-5842991810363705815", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 20:09:06.999782       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:09:06.999829       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:09:06.999868       1 orchestrator.go:1074] No expansion options
I0815 20:09:07.000338       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 20:09:07.000864       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:09:07.000937       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:09:07.001186       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:09:07.001349       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:09:07.001491       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 20:09:07.001563       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 20:08:05.953115359 +0000 UTC m=+4492.380384688 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=true
I0815 20:09:16.768965       1 node_instances_cache.go:156] Start refreshing cloud provider node instances cache
I0815 20:09:16.769015       1 node_instances_cache.go:168] Refresh cloud provider node instances cache finished, refresh took 16.019µs
I0815 20:09:17.017274       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 20:09:17.017312       1 metrics.go:635] Function loopWait took 10.000228543s to complete
I0815 20:09:17.017349       1 static_autoscaler.go:308] Starting main loop
I0815 20:09:17.017634       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 20:09:17.020588       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:09:17.020974       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:09:17.021523       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 20:09:17.021872       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:17.021850       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:17.022142       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: couldn't find a matching Node with passing predicates
I0815 20:09:17.022371       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 20:09:17.022472       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 20:09:17.022595       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 20:09:17.022786       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 20:09:17.022836       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 20:09:17.022904       1 filter_out_schedulable.go:85] No schedulable pods
I0815 20:09:17.022962       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 20:09:17.023080       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 20:09:17.023193       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 20:09:17.023240       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 20:09:17.023291       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 20:09:17.023311       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 20:09:17.023604       1 orchestrator.go:120] Upcoming 0 nodes
W0815 20:09:17.023779       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 20:09:17.024203       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-1599945816293795485" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:17.024301       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-1599945816293795485", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 20:09:17.024320       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:09:17.024334       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:09:17.024345       1 orchestrator.go:1074] No expansion options
I0815 20:09:17.024431       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 20:09:17.024451       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:09:17.024459       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:09:17.024649       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:09:17.024766       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:09:17.024863       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 20:09:17.024988       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 20:08:05.953115359 +0000 UTC m=+4492.380384688 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=true
I0815 20:09:21.842018       1 reflector.go:1093] "Watch close" reflector="pkg/mod/k8s.io/client-go@v0.36.2/tools/cache/reflector.go:343" type="*v1.ResourceSlice" totalItems=10
I0815 20:09:27.039073       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 20:09:27.039118       1 metrics.go:635] Function loopWait took 10.000106084s to complete
I0815 20:09:27.039184       1 static_autoscaler.go:308] Starting main loop
I0815 20:09:27.039371       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 20:09:27.042383       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:09:27.042738       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 20:09:27.043359       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 20:09:27.043635       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:27.043882       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:27.043995       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: couldn't find a matching Node with passing predicates
I0815 20:09:27.044348       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 20:09:27.044445       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 20:09:27.044567       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 20:09:27.044731       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 20:09:27.044803       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 20:09:27.044859       1 filter_out_schedulable.go:85] No schedulable pods
I0815 20:09:27.044935       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 20:09:27.045086       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 20:09:27.045117       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 20:09:27.045141       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 20:09:27.045149       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 20:09:27.045152       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 20:09:27.045513       1 orchestrator.go:120] Upcoming 0 nodes
W0815 20:09:27.045606       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 20:09:27.045825       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-5843517690787624580" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 20:09:27.046052       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-5843517690787624580", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 20:09:27.046127       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:09:27.046162       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 20:09:27.046212       1 orchestrator.go:1074] No expansion options
I0815 20:09:27.046475       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 20:09:27.046523       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:09:27.046592       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 20:09:27.047385       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 20:09:27.047855       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 20:09:27.048295       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
